SITE_NAME,DESCRIPTION,TRAMP_FARM_NAME,DESCRIPTION2,DATE_COLLECTED,LABORATORY_SAMPLE_NUMBER,AG-110M,AM-241,AM-241_chem,C-14,CM-242,CM-243+244,CO-57,CO-58,CO-60,CR-51,CS-134,CS-137,EU-154,EU-155,I-131,K-40,MN-54,NB-95,PU-238,PU-239+240,RU-103,RU-106,SB-124,SB-125,SE-75,ZN-65,ZR-95,C-143,C-14_N,H-3,OBT,PU-241,TC-99,TOTAL_BETA,I-129,SR-90,PO-210,PB-210,NP-237,NP-239,PM-147,TH-228,TH-230,TH-232,U-234,U-235,U-238,CS-137+CS-134,S-35,I-125,P-32
Sellafield,Sellafield Tidal 1,,MUS - Blue (edible) mussel,2018-09-20,2018227800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Sellafield Tidal 2,,PEE - Edible winkle,2018-03-23,2018218435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Sellafield Tidal 2,,PEE - Edible winkle,2018-03-27,2018218434,<0.23,4.2?0.35,TBA,<0.71,TBA,TBA,<0.093,<0.32,<0.17,<7.6,<0.18,3.2?0.34,<0.52,<0.29,ND,67?7.3,<0.16,<1.3,TBA,TBA,<0.43,<1.3,<1.4,<0.23,<0.18,<0.77,<0.63,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Sellafield Tidal 2,,PEE - Edible winkle,2018-03-27,2018218436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370?25,340?25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Sellafield Tidal 2,,PEE - Edible winkle,2018-03-27,2018218437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Sellafield Tidal 2,,PEE - Edible winkle,2018-09-20,2018227801,NA,NA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Sellafield Tidal 2,,PEE - Edible winkle,2018-09-20,2018227802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Silecroft,,Water - sea,2018-09-11,2018227841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Silloth,,Water - sea,2018-07-27,2018227839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,COD - Cod,2018-09-11,2018227576,NA,NA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,COD - Cod,2018-10-16,2018228230,NA,NA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,COD - Cod,2018-10-16,2018228231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,NEP - Norway lobster,2018-06-06,2018223494,<0.25,2.2?0.49,TBA,<0.88,TBA,TBA,<0.11,<0.41,<0.13,<25,<0.14,2.7?0.33,<0.43,<0.34,ND,85?7.7,<0.16,<2.4,TBA,TBA,<1.2,<1.4,<1.1,<0.37,<0.3,<0.4,<1.1,TBA,TBA,NA,NA,TBA,NA,NA,<1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,NEP - Norway lobster,2018-06-06,2018223495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37?20,29?16,NA,NA,TBA,NA,NA,NA,NA,TBA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,NEP - Norway lobster,2018-06-06,2018226479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,PLE - European plaice,2018-06-06,2018223492,<0.096,<0.16,TBA,<0.3,TBA,TBA,<0.042,<0.16,<0.062,<11,<0.057,1.3?0.14,<0.17,<0.13,ND,68?5.3,<0.065,<0.64,TBA,TBA,<0.48,<0.55,<0.42,<0.15,<0.12,<0.28,<0.34,TBA,TBA,NA,NA,TBA,NA,NA,<0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,PLE - European plaice,2018-06-06,2018223493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,TBA,NA,NA,NA,NA,TBA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,PLE - European plaice,2018-06-06,2018226480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,RFW - Round fish - white,2018-09-11,2018227577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,RFW - Round fish - white,2018-09-11,2018227578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Whitehaven Harbour,,MUS - Blue (edible) mussel,2018-03-27,2018218427,<0.1,5?0.39,TBA,<0.33,TBA,TBA,<0.042,<0.11,<0.11,<1.8,<0.073,1.4?0.16,<0.23,<0.14,<8.2,42?3.8,<0.072,<0.35,TBA,TBA,<0.14,<0.6,<0.29,<0.16,<0.088,<0.24,<0.2,TBA,TBA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Whitehaven Harbour,,MUS - Blue (edible) mussel,2018-03-27,2018218428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Whitehaven Harbour,,MUS - Blue (edible) mussel,2018-03-27,2018218429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Whitehaven Harbour,,MUS - Blue (edible) mussel,2018-07-31,2018225704,<0.096,5.8?0.58,TBA,<0.34,TBA,TBA,<0.048,<0.095,<0.095,<2.6,<0.07,0.96?0.12,<0.22,<0.17,ND,12?1.8,<0.081,<0.2,TBA,TBA,<0.18,<0.58,<0.3,<0.26,<0.11,<0.23,<0.18,TBA,TBA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Whitehaven Harbour,,MUS - Blue (edible) mussel,2018-07-31,2018225705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sizewell,,CROP,BAR - Barley,2018-07-25,2018224992,<0.063,NA,NA,<0.38,NA,NA,NA,NA,<0.05,NA,<0.046,<0.046,<0.17,<0.22,NA,190?12,NA,<0.08,NA,NA,<0.08,<0.43,NA,<0.11,<0.072,NA,<0.11,TBA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Sizewell,,CROP,POT - Potato,2018-07-06,2018224271,<0.081,NA,NA,<0.26,NA,NA,NA,NA,<0.08,NA,<0.065,<0.058,<0.25,<0.12,NA,210?18,NA,<0.077,NA,NA,<0.053,<0.48,NA,<0.094,<0.052,NA,<0.12,TBA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Sizewell,,SI11,UMK-Unpasteurised Milk,2018-04-03,2018218701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21?1.8,NA,<2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.2,NA,NA
Sizewell,,SI11,UMK-Unpasteurised Milk,2018-06-21,2018223884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25?4.7,NA,<6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Sizewell,,SI11,UMK-Unpasteurised Milk,2018-09-20,2018227755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Sizewell,,SI91,UMK-Unpasteurised Milk,2018-04-03,2018218702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18?2.2,NA,<2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.2,NA,NA
Sizewell,,SI91,UMK-Unpasteurised Milk,2018-07-05,2018224243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15?3.2,NA,<2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Sizewell,,SI91,UMK-Unpasteurised Milk,2018-09-27,2018227935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Sizewell,R Alde - Martello Tower,,MUS - Blue (edible) mussel,2018-04-11,2018218970,<0.36,<0.26,TBA,<0.58,TBA,TBA,<0.071,<0.27,<0.16,<17,<0.13,<0.15,<0.37,<0.24,ND,22?3.9,<0.13,<1.3,TBA,TBA,<0.36,<1.3,<0.97,<0.31,<0.22,<0.55,<0.52,TBA,TBA,<25,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sizewell,Sizewell Fish,,CRE - Edible crab,2018-05-15,2018222981,<0.21,<0.23,NA,<0.51,NA,NA,<0.06,<0.27,<0.13,<5.5,<0.08,<0.074,<0.25,<0.21,ND,58?5.4,<0.087,<0.56,NA,NA,<0.45,<0.75,<0.84,<0.22,<0.15,<0.32,<0.33,NA,NA,<25,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sizewell,Sizewell Fish,,HER - Herring,2018-05-01,2018222516,<0.091,<0.14,NA,<0.3,NA,NA,<0.037,<0.088,<0.043,<2.3,<0.043,<0.12,<0.14,<0.13,ND,140?20,<0.067,<0.19,NA,NA,<0.17,<0.37,<0.26,<0.12,<0.077,<0.18,<0.27,NA,NA,<25,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sizewell,Sizewell Fish,,SOL - Sole (Dover sole),2018-08-08,2018225950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO02,UMK-Unpasteurised Milk,2018-01-10,2018215800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.048,NA,NA,NA
South East,,SO02,UMK-Unpasteurised Milk,2018-02-14,2018216622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.037,NA,NA,NA
South East,,SO02,UMK-Unpasteurised Milk,2018-03-07,2018218030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.039,NA,NA,NA
South East,,SO02,UMK-Unpasteurised Milk,2018-04-11,2018219032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.024,NA,NA,NA
South East,,SO02,UMK-Unpasteurised Milk,2018-05-09,2018222769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.041,NA,NA,NA
South East,,SO02,UMK-Unpasteurised Milk,2018-06-13,2018223716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.044,NA,NA,NA
South East,,SO02,UMK-Unpasteurised Milk,2018-06-13,2018223717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO02,UMK-Unpasteurised Milk,2018-07-25,2018225522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
South East,,SO02,UMK-Unpasteurised Milk,2018-08-22,2018226337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
South East,,SO02,UMK-Unpasteurised Milk,2018-09-12,2018227671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
South East,,SO02,UMK-Unpasteurised Milk,2018-10-17,2018228184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,2018-01-17,2018216266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.033,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,2018-02-14,2018216627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.047,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,2018-03-14,2018218271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.044,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,2018-04-18,2018222263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.038,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,2018-05-09,2018222770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.023,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,2018-06-13,2018223718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.022,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,2018-06-13,2018223719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,2018-07-17,2018224521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.041,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,2018-08-15,2018226116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,2018-09-19,2018227763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,2018-10-10,2018228420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,2018-01-17,2018216267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.029,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,2018-02-21,2018216736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.023,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,2018-03-21,2018218397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.056,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,2018-05-02,2018222603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.037,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,2018-05-30,2018223312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.022,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,2018-06-20,2018223901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.023,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,2018-06-20,2018223902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,2018-07-25,2018225525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.04,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,2018-08-22,2018226338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
